Lat,Lon,HarvestYear,Source,YieldTonHa
10.1941516025,12.4560676383,2013.0,LSMS_NGA2012,2.09940691754579
10.1941516025,12.4560676383,2013.0,LSMS_NGA2012,1.63323080273294
10.1941516025,12.4560676383,2013.0,LSMS_NGA2012,1.85412659049297
10.1941516025,12.4560676383,2013.0,LSMS_NGA2012,1.35671956063994
9.6929650288,12.6395843417,2013.0,LSMS_NGA2012,0.743693479295574
9.6929650288,12.6395843417,2013.0,LSMS_NGA2012,0.333433363342336
9.6929650288,12.6395843417,2013.0,LSMS_NGA2012,0.778755548633284
5.01159047312,7.94962641359,2013.0,LSMS_NGA2012,4.44413582390112
5.01159047312,7.94962641359,2013.0,LSMS_NGA2012,2.94092986207186
4.93447621662,7.96732908139,2013.0,LSMS_NGA2012,1.43918809940323
4.93447621662,7.96732908139,2013.0,LSMS_NGA2012,1.09948931614658
4.93447621662,7.96732908139,2013.0,LSMS_NGA2012,3.19461600715594
4.86465103466,7.84994924205,2013.0,LSMS_NGA2012,0.707844330874754
4.9211152487,8.02685220823,2013.0,LSMS_NGA2012,1.97532328864634
4.9211152487,8.02685220823,2013.0,LSMS_NGA2012,2.5023832221163
4.68817896818,7.70875490803,2013.0,LSMS_NGA2012,1.50053022269353
4.94791457045,7.7583190461,2013.0,LSMS_NGA2012,1.01714831270885
4.94791457045,7.7583190461,2013.0,LSMS_NGA2012,4.92031233286983
4.94791457045,7.7583190461,2013.0,LSMS_NGA2012,1.01048376910446
5.08858328195,7.73858652865,2013.0,LSMS_NGA2012,1.95810930101918
5.08858328195,7.73858652865,2013.0,LSMS_NGA2012,7.52197981113644
5.08858328195,7.73858652865,2013.0,LSMS_NGA2012,4.60344600815468
5.08858328195,7.73858652865,2013.0,LSMS_NGA2012,2.95128723343974
5.08858328195,7.73858652865,2013.0,LSMS_NGA2012,3.16348435205062
6.16779029063,7.00668904073,2013.0,LSMS_NGA2012,2.84738041002278
6.16779029063,7.00668904073,2013.0,LSMS_NGA2012,4.98988536749831
6.16779029063,7.00668904073,2013.0,LSMS_NGA2012,8.25763831544178
6.29487701088,7.06416881346,2013.0,LSMS_NGA2012,1.05008501649845
6.29487701088,7.06416881346,2013.0,LSMS_NGA2012,1.18441312329741
6.29487701088,7.06416881346,2013.0,LSMS_NGA2012,0.49454353631598
6.31316440344,6.96516116294,2013.0,LSMS_NGA2012,0.647936968691686
6.31316440344,6.96516116294,2013.0,LSMS_NGA2012,1.31921770390159
6.31316440344,6.96516116294,2013.0,LSMS_NGA2012,1.07100781835707
6.31316440344,6.96516116294,2013.0,LSMS_NGA2012,5.1417516662489
6.31316440344,6.96516116294,2013.0,LSMS_NGA2012,1.59600997506234
6.10137761736,7.18988708702,2013.0,LSMS_NGA2012,0.370207139709123
6.10137761736,7.18988708702,2013.0,LSMS_NGA2012,0.58263958139587
6.10137761736,7.18988708702,2013.0,LSMS_NGA2012,0.306740625239641
6.10137761736,7.18988708702,2013.0,LSMS_NGA2012,0.673933920779068
6.10137761736,7.18988708702,2013.0,LSMS_NGA2012,0.136082193644962
6.00420085033,7.05712166484,2013.0,LSMS_NGA2012,0.958575830195139
6.00420085033,7.05712166484,2013.0,LSMS_NGA2012,0.801924619085806
6.00420085033,7.05712166484,2013.0,LSMS_NGA2012,0.41994750656168
6.55332176691,7.02906000742,2013.0,LSMS_NGA2012,0.948346715559208
6.55332176691,7.02906000742,2013.0,LSMS_NGA2012,1.89669343111842
6.55332176691,7.02906000742,2013.0,LSMS_NGA2012,2.54046599404805
6.55332176691,7.02906000742,2013.0,LSMS_NGA2012,2.9244796146568
6.55332176691,7.02906000742,2013.0,LSMS_NGA2012,2.19298245614035
6.55332176691,7.02906000742,2013.0,LSMS_NGA2012,2.6174057482257
6.13080945767,6.95268589556,2013.0,LSMS_NGA2012,1.54698981565038
6.13080945767,6.95268589556,2013.0,LSMS_NGA2012,1.72265288544358
6.13080945767,6.95268589556,2013.0,LSMS_NGA2012,0.16544786737699
6.13080945767,6.95268589556,2013.0,LSMS_NGA2012,0.166500166500167
6.1245359666,6.94962416146,2013.0,LSMS_NGA2012,3.34224598930481
6.1245359666,6.94962416146,2013.0,LSMS_NGA2012,1.19000396667989
6.1245359666,6.94962416146,2013.0,LSMS_NGA2012,0.941763388311953
6.02557845775,7.02851464405,2013.0,LSMS_NGA2012,3.67149758454106
6.02557845775,7.02851464405,2013.0,LSMS_NGA2012,1.12957882846539
6.02557845775,7.02851464405,2013.0,LSMS_NGA2012,0.315035047649051
6.02557845775,7.02851464405,2013.0,LSMS_NGA2012,0.383693045563549
6.24153758762,6.9368284516,2013.0,LSMS_NGA2012,4.84094052558783
6.24153758762,6.9368284516,2013.0,LSMS_NGA2012,4.85939506053536
6.24153758762,6.9368284516,2013.0,LSMS_NGA2012,1.42857142857143
5.98776036565,7.09183471113,2013.0,LSMS_NGA2012,0.18161180476731
5.98776036565,7.09183471113,2013.0,LSMS_NGA2012,1.21069039619843
5.98776036565,7.09183471113,2013.0,LSMS_NGA2012,1.46877386757535
5.98776036565,7.09183471113,2013.0,LSMS_NGA2012,1.9823177258851
5.98776036565,7.09183471113,2013.0,LSMS_NGA2012,0.76138267093041
5.98776036565,7.09183471113,2013.0,LSMS_NGA2012,1.53364223715983
10.0746622967,9.60863965762,2013.0,LSMS_NGA2012,0.587242163987374
10.0746622967,9.60863965762,2013.0,LSMS_NGA2012,1.88117428273512
10.0746622967,9.60863965762,2013.0,LSMS_NGA2012,2.54018788923087
10.0746622967,9.60863965762,2013.0,LSMS_NGA2012,1.12634356696917
10.0746622967,9.60863965762,2013.0,LSMS_NGA2012,2.43894110932797
10.0746622967,9.60863965762,2013.0,LSMS_NGA2012,0.487974904147787
10.0746622967,9.60863965762,2013.0,LSMS_NGA2012,1.47548844815502
10.3043968777,9.84682965897,2013.0,LSMS_NGA2012,0.73764445537251
10.3043968777,9.84682965897,2013.0,LSMS_NGA2012,0.886988761852387
10.7770268111,9.17261204795,2013.0,LSMS_NGA2012,0.553501450173799
10.7770268111,9.17261204795,2013.0,LSMS_NGA2012,1.48809523809524
10.7770268111,9.17261204795,2013.0,LSMS_NGA2012,0.987651882341031
10.7770268111,9.17261204795,2013.0,LSMS_NGA2012,0.540831712640968
10.7770268111,9.17261204795,2013.0,LSMS_NGA2012,1.26739098061209
10.7770268111,9.17261204795,2013.0,LSMS_NGA2012,2.40549828178694
10.7770268111,9.17261204795,2013.0,LSMS_NGA2012,2.29686391942601
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,2.36350744504845
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.319113290536695
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.748222970445193
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.690395085491624
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.589362015618093
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.364431486880467
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,1.23228589032656
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.383572853270598
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,2.04415372035977
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.29708853238265
10.2374167796,10.1316668985,2013.0,LSMS_NGA2012,0.441507601289202
10.6546031992,10.4737639515,2013.0,LSMS_NGA2012,0.67291732089184
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.790263948158685
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.126241373506144
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.795924864692773
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,1.38119321281655
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.726286738004164
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,1.66112956810631
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,1.17941913607548
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.766871165644172
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.441689609988074
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.80126921042932
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.805204844112342
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,1.01931603893787
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.896512566117802
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,2.20160864204779
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.981932443047918
9.82282273233,10.9007882495,2013.0,LSMS_NGA2012,0.493704039239597
10.907719355,10.0246378001,2013.0,LSMS_NGA2012,0.428164672132902
10.907719355,10.0246378001,2013.0,LSMS_NGA2012,0.347021399652979
10.907719355,10.0246378001,2013.0,LSMS_NGA2012,0.78125
10.907719355,10.0246378001,2013.0,LSMS_NGA2012,0.372300819061802
10.907719355,10.0246378001,2013.0,LSMS_NGA2012,0.447277200044728
10.907719355,10.0246378001,2013.0,LSMS_NGA2012,1.62130862767805
10.8547917358,9.80578418282,2013.0,LSMS_NGA2012,0.269541778975741
10.8547917358,9.80578418282,2013.0,LSMS_NGA2012,0.696961248954558
10.8547917358,9.80578418282,2013.0,LSMS_NGA2012,0.79126444057604
10.8547917358,9.80578418282,2013.0,LSMS_NGA2012,0.458868201580801
10.8547917358,9.80578418282,2013.0,LSMS_NGA2012,0.134894512491232
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.495294700346706
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,2.02036528204299
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,2.74047684297068
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.62732633515955
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.740804760905263
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,1.25018231825475
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,2.28927246920929
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,1.6091485458661
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,1.48263097809166
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.587573985357656
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.447424473488525
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.492749542446853
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.657870004887034
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,0.600907370128895
10.3669816879,9.50270725802,2013.0,LSMS_NGA2012,6.18811881188119
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,2.91809633122339
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,1.10815142335124
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,2.11685012701101
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,1.13376113920319
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,1.75336864518465
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,1.30174264287602
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,1.51153299676532
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,0.421078635031497
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,0.292602996254682
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,1.50079729856486
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,1.40344686550167
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,2.38134076629165
10.286224686,9.63766289493,2013.0,LSMS_NGA2012,0.935958885198091
11.0952703402,13.7115867298,2013.0,LSMS_NGA2012,0.823384108686702
11.0952703402,13.7115867298,2013.0,LSMS_NGA2012,0.875656742556918
11.0952703402,13.7115867298,2013.0,LSMS_NGA2012,0.527537455159316
11.0952703402,13.7115867298,2013.0,LSMS_NGA2012,1.01566297400628
11.1574179904,13.4246301277,2013.0,LSMS_NGA2012,1.06860440265014
11.1574179904,13.4246301277,2013.0,LSMS_NGA2012,0.69284064665127
11.1574179904,13.4246301277,2013.0,LSMS_NGA2012,0.280249421985567
11.1574179904,13.4246301277,2013.0,LSMS_NGA2012,0.801282051282051
11.1574179904,13.4246301277,2013.0,LSMS_NGA2012,0.342747463668769
11.1574179904,13.4246301277,2013.0,LSMS_NGA2012,0.47314544727622
11.1574179904,13.4246301277,2013.0,LSMS_NGA2012,0.364497904137051
10.7394632837,13.260100687,2013.0,LSMS_NGA2012,2.551950419249
10.7394632837,13.260100687,2013.0,LSMS_NGA2012,1.36830102622577
10.484650388,12.3562981682,2013.0,LSMS_NGA2012,0.830316516656149
10.484650388,12.3562981682,2013.0,LSMS_NGA2012,10.0693667487134
10.484650388,12.3562981682,2013.0,LSMS_NGA2012,0.803091779799647
10.484650388,12.3562981682,2013.0,LSMS_NGA2012,3.3914400054263
10.484650388,12.3562981682,2013.0,LSMS_NGA2012,10.6066809361881
10.484650388,12.3562981682,2013.0,LSMS_NGA2012,0.35124384225639
10.484650388,12.3562981682,2013.0,LSMS_NGA2012,0.656739681525037
10.5770578857,12.1764651264,2013.0,LSMS_NGA2012,0.494210326030552
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,4.46405925024096
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,0.667730584063942
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,0.294373925535172
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,0.447245375076235
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,0.122576331624694
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,2.23776223776224
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,1.62271805273834
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,0.822016900667478
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,0.527421524072397
10.2772898378,12.2024280508,2013.0,LSMS_NGA2012,0.382454029025711
11.1033977064,12.3108671873,2013.0,LSMS_NGA2012,0.959126457134425
10.9806662217,12.9723469933,2013.0,LSMS_NGA2012,0.948916653487269
10.9806662217,12.9723469933,2013.0,LSMS_NGA2012,0.418526785714286
10.9806662217,12.9723469933,2013.0,LSMS_NGA2012,0.394827756391274
10.9806662217,12.9723469933,2013.0,LSMS_NGA2012,0.247105163015276
10.9806662217,12.9723469933,2013.0,LSMS_NGA2012,1.27295756232264
10.9806662217,12.9723469933,2013.0,LSMS_NGA2012,0.211804425441665
11.0643969104,12.7133017857,2013.0,LSMS_NGA2012,4.91228070175439
11.0643969104,12.7133017857,2013.0,LSMS_NGA2012,1.04793556693314
11.0643969104,12.7133017857,2013.0,LSMS_NGA2012,7.22543352601156
11.0643969104,12.7133017857,2013.0,LSMS_NGA2012,0.506713959969597
11.0643969104,12.7133017857,2013.0,LSMS_NGA2012,1.92085316614227
12.6718093326,13.630725102,2013.0,LSMS_NGA2012,1.83215952979458
6.44305604944,6.58324477885,2013.0,LSMS_NGA2012,7.17617509867241
6.13508730788,6.27951537976,2013.0,LSMS_NGA2012,0.881057268722467
10.2960624391,11.1851232783,2013.0,LSMS_NGA2012,0.58896283644502
10.2960624391,11.1851232783,2013.0,LSMS_NGA2012,1.49026131558883
10.4839449376,11.3966333392,2013.0,LSMS_NGA2012,7.03401827086246
10.4839449376,11.3966333392,2013.0,LSMS_NGA2012,0.828606029702339
10.1581945175,11.4693760711,2013.0,LSMS_NGA2012,2.47012103593076
10.1581945175,11.4693760711,2013.0,LSMS_NGA2012,0.914662032379036
10.1581945175,11.4693760711,2013.0,LSMS_NGA2012,1.71699085089161
10.1581945175,11.4693760711,2013.0,LSMS_NGA2012,3.17524463816644
10.1581945175,11.4693760711,2013.0,LSMS_NGA2012,3.55922551252847
9.91793841438,11.6894166432,2013.0,LSMS_NGA2012,0.192244843032086
9.91793841438,11.6894166432,2013.0,LSMS_NGA2012,4.69263256687001
9.91793841438,11.6894166432,2013.0,LSMS_NGA2012,1.54814738363092
9.91793841438,11.6894166432,2013.0,LSMS_NGA2012,4.33796707088633
9.91793841438,11.6894166432,2013.0,LSMS_NGA2012,1.60587290662996
9.91793841438,11.6894166432,2013.0,LSMS_NGA2012,1.60647262424605
9.91793841438,11.6894166432,2013.0,LSMS_NGA2012,0.850340136054422
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,2.5974025974026
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,3.61518377184174
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,0.697788012001954
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,3.24261224842733
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,0.213736868541139
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,1.93193160962102
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,4.09744468449676
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,4.32525951557093
9.58290889281,11.1869904596,2013.0,LSMS_NGA2012,0.863446013038035
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,3.18152895191346
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,1.92159877017679
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,1.69861684057268
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,1.60276958584434
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,0.743649776521118
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,1.75644028103045
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,2.56739409499358
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,2.43882611169824
9.76429656454,11.3007085104,2013.0,LSMS_NGA2012,2.73336066694
9.86015744722,11.1997429657,2013.0,LSMS_NGA2012,0.476541177489928
9.86015744722,11.1997429657,2013.0,LSMS_NGA2012,1.84672206832872
9.86015744722,11.1997429657,2013.0,LSMS_NGA2012,2.27007393955117
9.86015744722,11.1997429657,2013.0,LSMS_NGA2012,0.863707030575229
9.86015744722,11.1997429657,2013.0,LSMS_NGA2012,0.862748964701242
9.86015744722,11.1997429657,2013.0,LSMS_NGA2012,0.561808273563175
11.441262395,9.47007916968,2013.0,LSMS_NGA2012,1.81417649345601
12.2871702475,9.7172267552,2013.0,LSMS_NGA2012,1.48263097809166
12.6823265282,10.423477946,2013.0,LSMS_NGA2012,4.96643928652133
12.6823265282,10.423477946,2013.0,LSMS_NGA2012,10.3118563145941
12.6823265282,10.423477946,2013.0,LSMS_NGA2012,3.69439929067534
