id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAP
188,5.98776036565,7.09183471113,2013,LSMS_NGA2012,0.18161180476731,28.8,24.6,1942
189,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.21069039619843,28.8,24.6,1942
190,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.46877386757535,28.8,24.6,1942
191,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.9823177258851,28.8,24.6,1942
192,5.98776036565,7.09183471113,2013,LSMS_NGA2012,0.76138267093041,28.8,24.6,1942
193,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.53364223715983,28.8,24.6,1942
194,10.0746622967,9.60863965762,2013,LSMS_NGA2012,0.587242163987374,30.7,23.8,1058
195,10.0746622967,9.60863965762,2013,LSMS_NGA2012,1.88117428273512,30.7,23.8,1058
196,10.0746622967,9.60863965762,2013,LSMS_NGA2012,2.54018788923087,30.7,23.8,1058
197,10.0746622967,9.60863965762,2013,LSMS_NGA2012,1.12634356696917,30.7,23.8,1058
198,10.0746622967,9.60863965762,2013,LSMS_NGA2012,2.43894110932797,30.7,23.8,1058
199,10.0746622967,9.60863965762,2013,LSMS_NGA2012,0.487974904147787,30.7,23.8,1058
200,10.0746622967,9.60863965762,2013,LSMS_NGA2012,1.47548844815502,30.7,23.8,1058
201,10.3043968777,9.84682965897,2013,LSMS_NGA2012,0.73764445537251,30.9,23.8,1005
202,10.3043968777,9.84682965897,2013,LSMS_NGA2012,0.886988761852387,30.9,23.8,1005
203,10.7770268111,9.17261204795,2013,LSMS_NGA2012,0.553501450173799,30.8,23.5,995
204,10.7770268111,9.17261204795,2013,LSMS_NGA2012,1.48809523809524,30.8,23.5,995
205,10.7770268111,9.17261204795,2013,LSMS_NGA2012,0.987651882341031,30.8,23.5,995
206,10.7770268111,9.17261204795,2013,LSMS_NGA2012,0.540831712640968,30.8,23.5,995
207,10.7770268111,9.17261204795,2013,LSMS_NGA2012,1.26739098061209,30.8,23.5,995
208,10.7770268111,9.17261204795,2013,LSMS_NGA2012,2.40549828178694,30.8,23.5,995
209,10.7770268111,9.17261204795,2013,LSMS_NGA2012,2.29686391942601,30.8,23.5,995
210,10.2374167796,10.1316668985,2013,LSMS_NGA2012,2.36350744504845,31.7,24.4,974
211,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.319113290536695,31.7,24.4,974
212,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.748222970445193,31.7,24.4,974
213,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.690395085491624,31.7,24.4,974
214,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.589362015618093,31.7,24.4,974
215,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.364431486880467,31.7,24.4,974
216,10.2374167796,10.1316668985,2013,LSMS_NGA2012,1.23228589032656,31.7,24.4,974
