id,Lat,Lon,HarvestYear,Source,YieldTonHa
163,6.10137761736,7.18988708702,2013,LSMS_NGA2012,0.673933920779068
164,6.10137761736,7.18988708702,2013,LSMS_NGA2012,0.136082193644962
165,6.00420085033,7.05712166484,2013,LSMS_NGA2012,0.958575830195139
166,6.00420085033,7.05712166484,2013,LSMS_NGA2012,0.801924619085806
167,6.00420085033,7.05712166484,2013,LSMS_NGA2012,0.41994750656168
168,6.55332176691,7.02906000742,2013,LSMS_NGA2012,0.948346715559208
169,6.55332176691,7.02906000742,2013,LSMS_NGA2012,1.89669343111842
170,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.54046599404805
171,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.9244796146568
172,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.19298245614035
173,6.55332176691,7.02906000742,2013,LSMS_NGA2012,2.6174057482257
174,6.13080945767,6.95268589556,2013,LSMS_NGA2012,1.54698981565038
175,6.13080945767,6.95268589556,2013,LSMS_NGA2012,1.72265288544358
176,6.13080945767,6.95268589556,2013,LSMS_NGA2012,0.16544786737699
177,6.13080945767,6.95268589556,2013,LSMS_NGA2012,0.166500166500167
178,6.1245359666,6.94962416146,2013,LSMS_NGA2012,3.34224598930481
179,6.1245359666,6.94962416146,2013,LSMS_NGA2012,1.19000396667989
180,6.1245359666,6.94962416146,2013,LSMS_NGA2012,0.941763388311953
181,6.02557845775,7.02851464405,2013,LSMS_NGA2012,3.67149758454106
182,6.02557845775,7.02851464405,2013,LSMS_NGA2012,1.12957882846539
183,6.02557845775,7.02851464405,2013,LSMS_NGA2012,0.315035047649051
184,6.02557845775,7.02851464405,2013,LSMS_NGA2012,0.383693045563549
185,6.24153758762,6.9368284516,2013,LSMS_NGA2012,4.84094052558783
186,6.24153758762,6.9368284516,2013,LSMS_NGA2012,4.85939506053536
187,6.24153758762,6.9368284516,2013,LSMS_NGA2012,1.42857142857143
188,5.98776036565,7.09183471113,2013,LSMS_NGA2012,0.18161180476731
189,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.21069039619843
190,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.46877386757535
191,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.9823177258851
192,5.98776036565,7.09183471113,2013,LSMS_NGA2012,0.76138267093041
193,5.98776036565,7.09183471113,2013,LSMS_NGA2012,1.53364223715983
194,10.0746622967,9.60863965762,2013,LSMS_NGA2012,0.587242163987374
195,10.0746622967,9.60863965762,2013,LSMS_NGA2012,1.88117428273512
196,10.0746622967,9.60863965762,2013,LSMS_NGA2012,2.54018788923087
197,10.0746622967,9.60863965762,2013,LSMS_NGA2012,1.12634356696917
198,10.0746622967,9.60863965762,2013,LSMS_NGA2012,2.43894110932797
199,10.0746622967,9.60863965762,2013,LSMS_NGA2012,0.487974904147787
200,10.0746622967,9.60863965762,2013,LSMS_NGA2012,1.47548844815502
201,10.3043968777,9.84682965897,2013,LSMS_NGA2012,0.73764445537251
202,10.3043968777,9.84682965897,2013,LSMS_NGA2012,0.886988761852387
203,10.7770268111,9.17261204795,2013,LSMS_NGA2012,0.553501450173799
204,10.7770268111,9.17261204795,2013,LSMS_NGA2012,1.48809523809524
205,10.7770268111,9.17261204795,2013,LSMS_NGA2012,0.987651882341031
206,10.7770268111,9.17261204795,2013,LSMS_NGA2012,0.540831712640968
207,10.7770268111,9.17261204795,2013,LSMS_NGA2012,1.26739098061209
208,10.7770268111,9.17261204795,2013,LSMS_NGA2012,2.40549828178694
209,10.7770268111,9.17261204795,2013,LSMS_NGA2012,2.29686391942601
210,10.2374167796,10.1316668985,2013,LSMS_NGA2012,2.36350744504845
211,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.319113290536695
212,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.748222970445193
213,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.690395085491624
214,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.589362015618093
215,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.364431486880467
216,10.2374167796,10.1316668985,2013,LSMS_NGA2012,1.23228589032656
217,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.383572853270598
218,10.2374167796,10.1316668985,2013,LSMS_NGA2012,2.04415372035977
219,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.29708853238265
220,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.441507601289202
221,10.6546031992,10.4737639515,2013,LSMS_NGA2012,0.67291732089184
222,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.790263948158685
223,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.126241373506144
224,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.795924864692773
225,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.38119321281655
226,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.726286738004164
227,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.66112956810631
228,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.17941913607548
229,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.766871165644172
230,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.441689609988074
231,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.80126921042932
232,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.805204844112342
233,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.01931603893787
234,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.896512566117802
235,9.82282273233,10.9007882495,2013,LSMS_NGA2012,2.20160864204779
236,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.981932443047918
237,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.493704039239597
238,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.428164672132902
239,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.347021399652979
240,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.78125
241,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.372300819061802
242,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.447277200044728
243,10.907719355,10.0246378001,2013,LSMS_NGA2012,1.62130862767805
244,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.269541778975741
245,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.696961248954558
246,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.79126444057604
247,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.458868201580801
248,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.134894512491232
249,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.495294700346706
250,10.3669816879,9.50270725802,2013,LSMS_NGA2012,2.02036528204299
251,10.3669816879,9.50270725802,2013,LSMS_NGA2012,2.74047684297068
252,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.62732633515955
253,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.740804760905263
254,10.3669816879,9.50270725802,2013,LSMS_NGA2012,1.25018231825475
255,10.3669816879,9.50270725802,2013,LSMS_NGA2012,2.28927246920929
256,10.3669816879,9.50270725802,2013,LSMS_NGA2012,1.6091485458661
257,10.3669816879,9.50270725802,2013,LSMS_NGA2012,1.48263097809166
258,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.587573985357656
259,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.447424473488525
260,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.492749542446853
261,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.657870004887034
262,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.600907370128895
263,10.3669816879,9.50270725802,2013,LSMS_NGA2012,6.18811881188119
264,10.286224686,9.63766289493,2013,LSMS_NGA2012,2.91809633122339
265,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.10815142335124
266,10.286224686,9.63766289493,2013,LSMS_NGA2012,2.11685012701101
267,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.13376113920319
268,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.75336864518465
269,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.30174264287602
270,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.51153299676532
271,10.286224686,9.63766289493,2013,LSMS_NGA2012,0.421078635031497
272,10.286224686,9.63766289493,2013,LSMS_NGA2012,0.292602996254682
273,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.50079729856486
274,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.40344686550167
275,10.286224686,9.63766289493,2013,LSMS_NGA2012,2.38134076629165
276,10.286224686,9.63766289493,2013,LSMS_NGA2012,0.935958885198091
277,11.0952703402,13.7115867298,2013,LSMS_NGA2012,0.823384108686702
278,11.0952703402,13.7115867298,2013,LSMS_NGA2012,0.875656742556918
279,11.0952703402,13.7115867298,2013,LSMS_NGA2012,0.527537455159316
280,11.0952703402,13.7115867298,2013,LSMS_NGA2012,1.01566297400628
281,11.1574179904,13.4246301277,2013,LSMS_NGA2012,1.06860440265014
282,11.1574179904,13.4246301277,2013,LSMS_NGA2012,0.69284064665127
283,11.1574179904,13.4246301277,2013,LSMS_NGA2012,0.280249421985567
284,11.1574179904,13.4246301277,2013,LSMS_NGA2012,0.801282051282051
285,11.1574179904,13.4246301277,2013,LSMS_NGA2012,0.342747463668769
286,11.1574179904,13.4246301277,2013,LSMS_NGA2012,0.47314544727622
287,11.1574179904,13.4246301277,2013,LSMS_NGA2012,0.364497904137051
288,10.7394632837,13.260100687,2013,LSMS_NGA2012,2.551950419249
289,10.7394632837,13.260100687,2013,LSMS_NGA2012,1.36830102622577
290,10.484650388,12.3562981682,2013,LSMS_NGA2012,0.830316516656149
291,10.484650388,12.3562981682,2013,LSMS_NGA2012,10.0693667487134
292,10.484650388,12.3562981682,2013,LSMS_NGA2012,0.803091779799647
293,10.484650388,12.3562981682,2013,LSMS_NGA2012,3.3914400054263
294,10.484650388,12.3562981682,2013,LSMS_NGA2012,10.6066809361881
295,10.484650388,12.3562981682,2013,LSMS_NGA2012,0.35124384225639
296,10.484650388,12.3562981682,2013,LSMS_NGA2012,0.656739681525037
297,10.5770578857,12.1764651264,2013,LSMS_NGA2012,0.494210326030552
298,10.2772898378,12.2024280508,2013,LSMS_NGA2012,4.46405925024096
299,10.2772898378,12.2024280508,2013,LSMS_NGA2012,0.667730584063942
300,10.2772898378,12.2024280508,2013,LSMS_NGA2012,0.294373925535172
301,10.2772898378,12.2024280508,2013,LSMS_NGA2012,0.447245375076235
302,10.2772898378,12.2024280508,2013,LSMS_NGA2012,0.122576331624694
303,10.2772898378,12.2024280508,2013,LSMS_NGA2012,2.23776223776224
304,10.2772898378,12.2024280508,2013,LSMS_NGA2012,1.62271805273834
305,10.2772898378,12.2024280508,2013,LSMS_NGA2012,0.822016900667478
306,10.2772898378,12.2024280508,2013,LSMS_NGA2012,0.527421524072397
307,10.2772898378,12.2024280508,2013,LSMS_NGA2012,0.382454029025711
308,11.1033977064,12.3108671873,2013,LSMS_NGA2012,0.959126457134425
309,10.9806662217,12.9723469933,2013,LSMS_NGA2012,0.948916653487269
310,10.9806662217,12.9723469933,2013,LSMS_NGA2012,0.418526785714286
311,10.9806662217,12.9723469933,2013,LSMS_NGA2012,0.394827756391274
312,10.9806662217,12.9723469933,2013,LSMS_NGA2012,0.247105163015276
313,10.9806662217,12.9723469933,2013,LSMS_NGA2012,1.27295756232264
314,10.9806662217,12.9723469933,2013,LSMS_NGA2012,0.211804425441665
315,11.0643969104,12.7133017857,2013,LSMS_NGA2012,4.91228070175439
316,11.0643969104,12.7133017857,2013,LSMS_NGA2012,1.04793556693314
317,11.0643969104,12.7133017857,2013,LSMS_NGA2012,7.22543352601156
318,11.0643969104,12.7133017857,2013,LSMS_NGA2012,0.506713959969597
319,11.0643969104,12.7133017857,2013,LSMS_NGA2012,1.92085316614227
320,12.6718093326,13.630725102,2013,LSMS_NGA2012,1.83215952979458
321,6.44305604944,6.58324477885,2013,LSMS_NGA2012,7.17617509867241
322,6.13508730788,6.27951537976,2013,LSMS_NGA2012,0.881057268722467
323,10.2960624391,11.1851232783,2013,LSMS_NGA2012,0.58896283644502
324,10.2960624391,11.1851232783,2013,LSMS_NGA2012,1.49026131558883
325,10.4839449376,11.3966333392,2013,LSMS_NGA2012,7.03401827086246
326,10.4839449376,11.3966333392,2013,LSMS_NGA2012,0.828606029702339
327,10.1581945175,11.4693760711,2013,LSMS_NGA2012,2.47012103593076
328,10.1581945175,11.4693760711,2013,LSMS_NGA2012,0.914662032379036
329,10.1581945175,11.4693760711,2013,LSMS_NGA2012,1.71699085089161
330,10.1581945175,11.4693760711,2013,LSMS_NGA2012,3.17524463816644
331,10.1581945175,11.4693760711,2013,LSMS_NGA2012,3.55922551252847
332,9.91793841438,11.6894166432,2013,LSMS_NGA2012,0.192244843032086
333,9.91793841438,11.6894166432,2013,LSMS_NGA2012,4.69263256687001
334,9.91793841438,11.6894166432,2013,LSMS_NGA2012,1.54814738363092
335,9.91793841438,11.6894166432,2013,LSMS_NGA2012,4.33796707088633
336,9.91793841438,11.6894166432,2013,LSMS_NGA2012,1.60587290662996
337,9.91793841438,11.6894166432,2013,LSMS_NGA2012,1.60647262424605
338,9.91793841438,11.6894166432,2013,LSMS_NGA2012,0.850340136054422
339,9.58290889281,11.1869904596,2013,LSMS_NGA2012,2.5974025974026
340,9.58290889281,11.1869904596,2013,LSMS_NGA2012,3.61518377184174
341,9.58290889281,11.1869904596,2013,LSMS_NGA2012,0.697788012001954
342,9.58290889281,11.1869904596,2013,LSMS_NGA2012,3.24261224842733
343,9.58290889281,11.1869904596,2013,LSMS_NGA2012,0.213736868541139
344,9.58290889281,11.1869904596,2013,LSMS_NGA2012,1.93193160962102
345,9.58290889281,11.1869904596,2013,LSMS_NGA2012,4.09744468449676
346,9.58290889281,11.1869904596,2013,LSMS_NGA2012,4.32525951557093
347,9.58290889281,11.1869904596,2013,LSMS_NGA2012,0.863446013038035
348,9.76429656454,11.3007085104,2013,LSMS_NGA2012,3.18152895191346
349,9.76429656454,11.3007085104,2013,LSMS_NGA2012,1.92159877017679
350,9.76429656454,11.3007085104,2013,LSMS_NGA2012,1.69861684057268
351,9.76429656454,11.3007085104,2013,LSMS_NGA2012,1.60276958584434
352,9.76429656454,11.3007085104,2013,LSMS_NGA2012,0.743649776521118
353,9.76429656454,11.3007085104,2013,LSMS_NGA2012,1.75644028103045
354,9.76429656454,11.3007085104,2013,LSMS_NGA2012,2.56739409499358
355,9.76429656454,11.3007085104,2013,LSMS_NGA2012,2.43882611169824
356,9.76429656454,11.3007085104,2013,LSMS_NGA2012,2.73336066694
357,9.86015744722,11.1997429657,2013,LSMS_NGA2012,0.476541177489928
358,9.86015744722,11.1997429657,2013,LSMS_NGA2012,1.84672206832872
359,9.86015744722,11.1997429657,2013,LSMS_NGA2012,2.27007393955117
360,9.86015744722,11.1997429657,2013,LSMS_NGA2012,0.863707030575229
361,9.86015744722,11.1997429657,2013,LSMS_NGA2012,0.862748964701242
362,9.86015744722,11.1997429657,2013,LSMS_NGA2012,0.561808273563175
363,11.441262395,9.47007916968,2013,LSMS_NGA2012,1.81417649345601
364,12.2871702475,9.7172267552,2013,LSMS_NGA2012,1.48263097809166
365,12.6823265282,10.423477946,2013,LSMS_NGA2012,4.96643928652133
366,12.6823265282,10.423477946,2013,LSMS_NGA2012,10.3118563145941
367,12.6823265282,10.423477946,2013,LSMS_NGA2012,3.69439929067534
