id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAT,MAP,Potassium_g_kg_0-20_m,Nitrogen_g_kg_0-20_m,Phosphorus_g_kg_0-20_m,OrganicCarbon_g_kg_0-20_m,SubsistenceRatio
35805,-15.8646001815796,35.8088989257813,2010,,0.426043396768348,27.6,19.6,24,809,49,53,28,20,0.735963404178619
35806,-15.8646001815796,35.8088989257813,2010,,0.249601172358479,27.6,19.6,24,809,49,53,28,20,0.735963404178619
35807,-15.8646001815796,35.8088989257813,2010,,0.353007374233189,27.6,19.6,24,809,49,53,28,20,0.735963404178619
35808,-15.8646001815796,35.8088989257813,2010,,0.298917533606624,27.6,19.6,24,809,49,53,28,20,0.735963404178619
35809,-15.5548000335693,35.7946014404297,2010,,0.70601478353451,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35810,-15.5548000335693,35.7946014404297,2010,,0.35986189788218,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35811,-15.5548000335693,35.7946014404297,2010,,0.285670705538621,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35812,-15.5548000335693,35.7946014404297,2010,,2.57401217227611,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35813,-15.5548000335693,35.7946014404297,2010,,4.16666666666667,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35814,-15.5548000335693,35.7946014404297,2010,,1.64189477606772,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35815,-15.5548000335693,35.7946014404297,2010,,0.368813677892094,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35816,-15.5548000335693,35.7946014404297,2010,,0.823683914123599,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35817,-15.5548000335693,35.7946014404297,2010,,1.48263097809166,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35818,-15.5548000335693,35.7946014404297,2010,,0.325138376468469,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35819,-15.5548000335693,35.7946014404297,2010,,0.161506645513737,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35820,-15.5548000335693,35.7946014404297,2010,,0.403766613784344,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35821,-15.5548000335693,35.7946014404297,2010,,2.1879103464347,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35822,-15.5548000335693,35.7946014404297,2010,,0.421201984694729,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35823,-15.5548000335693,35.7946014404297,2010,,0.329473550687035,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35824,-15.5548000335693,35.7946014404297,2010,,1.594226845902,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35825,-15.5548000335693,35.7946014404297,2010,,0.645745225266289,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35826,-15.5548000335693,35.7946014404297,2010,,2.43853782351353,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35827,-15.5548000335693,35.7946014404297,2010,,0.398556726801844,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35828,-15.5548000335693,35.7946014404297,2010,,0.588345630679944,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35829,-15.5548000335693,35.7946014404297,2010,,0.514802434455223,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35830,-15.5548000335693,35.7946014404297,2010,,0.950404507996306,27.9,19.9,24.3,765,49,53,22,20,0.645046889781952
35831,-15.6297998428345,35.7234001159668,2010,,0.23311807342249,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35832,-15.6297998428345,35.7234001159668,2010,,0.633603005330871,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35833,-15.6297998428345,35.7234001159668,2010,,0.147086411148968,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35834,-15.6297998428345,35.7234001159668,2010,,0.514802402492083,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35835,-15.6297998428345,35.7234001159668,2010,,0.392230420453296,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35836,-15.6297998428345,35.7234001159668,2010,,0.582795227250944,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35837,-15.6297998428345,35.7234001159668,2010,,0.370657744522914,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35838,-15.6297998428345,35.7234001159668,2010,,1.02960486891045,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35839,-15.6297998428345,35.7234001159668,2010,,0.134296281811225,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35840,-15.6297998428345,35.7234001159668,2010,,0.137280649756293,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35841,-15.6297998428345,35.7234001159668,2010,,0.594002817497691,27.9,19.9,24.4,714,50,61,26,21,0.644426703453064
35842,-15.7988996505737,35.6646003723145,2010,,1.10314804447872,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35843,-15.7988996505737,35.6646003723145,2010,,1.235525765981,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35844,-15.7988996505737,35.6646003723145,2010,,1.04705582203105,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35845,-15.7988996505737,35.6646003723145,2010,,4.21201984694729,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35846,-15.7988996505737,35.6646003723145,2010,,1.68480793877892,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35847,-15.7988996505737,35.6646003723145,2010,,4.11841921993666,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35848,-15.7988996505737,35.6646003723145,2010,,1.02960486891045,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35849,-15.7988996505737,35.6646003723145,2010,,2.16217014416482,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35850,-15.7988996505737,35.6646003723145,2010,,1.64736779707552,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35851,-15.7988996505737,35.6646003723145,2010,,1.17669128919174,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35852,-15.7988996505737,35.6646003723145,2010,,0.514802434455223,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35853,-15.7988996505737,35.6646003723145,2010,,1.02960486891045,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35854,-15.7988996505737,35.6646003723145,2010,,0.237601126999077,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35855,-15.7988996505737,35.6646003723145,2010,,1.62036168669122,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35856,-15.7988996505737,35.6646003723145,2010,,0.772203651682834,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35857,-15.7988996505737,35.6646003723145,2010,,1.42560676199446,25.8,18.1,22.4,861,51,68,25,23,0.708390355110168
35858,-16.5188007354736,34.956600189209,2010,,0.882518466893805,30.7,22.5,27,675,53,75,28,22,0.756627798080444
35859,-16.5188007354736,34.956600189209,2010,,0.308881441495248,30.7,22.5,27,675,53,75,28,22,0.756627798080444
35860,-16.5188007354736,34.956600189209,2010,,0.325138376468471,30.7,22.5,27,675,53,75,28,22,0.756627798080444
35861,-16.5188007354736,34.956600189209,2010,,0.257401201246041,30.7,22.5,27,675,53,75,28,22,0.756627798080444
35862,-16.4820003509521,34.7476997375488,2010,,0.1328522371585,29.6,21.5,26.1,721,50,71,27,21,0.814884722232819
35863,-16.4820003509521,34.7476997375488,2010,,0.29071194833431,29.6,21.5,26.1,721,50,71,27,21,0.814884722232819
35864,-16.4820003509521,34.7476997375488,2010,,0.164736775343517,29.6,21.5,26.1,721,50,71,27,21,0.814884722232819
35865,-16.4820003509521,34.7476997375488,2010,,0.170417348199409,29.6,21.5,26.1,721,50,71,27,21,0.814884722232819
35866,-16.3812999725342,34.9281005859375,2010,,0.315453412395664,30.5,22.1,26.9,721,50,64,26,22,0.288359463214874
35867,-16.3812999725342,34.9281005859375,2010,,0.35986189788218,30.5,22.1,26.9,721,50,64,26,22,0.288359463214874
35868,-16.3812999725342,34.9281005859375,2010,,0.51480240249208,30.5,22.1,26.9,721,50,64,26,22,0.288359463214874
35869,-16.5282001495361,34.842399597168,2010,,0.194570997422381,30,21.9,26.4,714,50,72,27,22,0.776253163814545
35870,-16.5282001495361,34.842399597168,2010,,0.147967167284633,30,21.9,26.4,714,50,72,27,22,0.776253163814545
35871,-16.5282001495361,34.842399597168,2010,,0.798831368940653,30,21.9,26.4,714,50,72,27,22,0.776253163814545
35872,-16.3432006835938,34.7745018005371,2010,,0.1594226845902,30.4,22,26.7,692,51,68,28,21,0.642994165420532
35873,-16.315299987793,34.6916999816895,2010,,0.247105163015276,30.1,21.8,26.5,709,51,74,27,23,0.52414482831955
35874,-16.315299987793,34.6916999816895,2010,,0.123552581507638,30.1,21.8,26.5,709,51,74,27,23,0.52414482831955
35875,-16.315299987793,34.6916999816895,2010,,0.312791337093041,30.1,21.8,26.5,709,51,74,27,23,0.52414482831955
35876,-16.315299987793,34.6916999816895,2010,,0.329473550687035,30.1,21.8,26.5,709,51,74,27,23,0.52414482831955
35877,-16.4270992279053,34.9630012512207,2010,,0.193050912920709,30.7,22.2,26.9,719,55,72,27,23,0.676616191864014
35878,-16.4270992279053,34.9630012512207,2010,,0.469187005639562,30.7,22.2,26.9,719,55,72,27,23,0.676616191864014
35879,-16.4270992279053,34.9630012512207,2010,,1.10644100086582,30.7,22.2,26.9,719,55,72,27,23,0.676616191864014
35880,-16.2668991088867,34.8951988220215,2010,,1.3397268143709,30.5,21.9,26.9,763,48,74,26,23,
35881,-16.2084007263184,34.8672981262207,2010,,0.545084912682594,30.7,21.9,26.8,762,49,76,27,23,
35882,-16.2084007263184,34.8672981262207,2010,,0.565889711012441,30.7,21.9,26.8,762,49,76,27,23,
35883,-16.2084007263184,34.8672981262207,2010,,0.426043382174001,30.7,21.9,26.8,762,49,76,27,23,
35884,-16.2084007263184,34.8672981262207,2010,,0.617762882990496,30.7,21.9,26.8,762,49,76,27,23,
35885,-16.2084007263184,34.8672981262207,2010,,1.81694970894198,30.7,21.9,26.8,762,49,76,27,23,
35886,-15.9902000427246,34.3745994567871,2010,,0.185328872261457,29.5,20.7,25.7,753,51,70,25,22,0.734303295612335
35887,-15.9902000427246,34.3745994567871,2010,,0.142014460724667,29.5,20.7,25.7,753,51,70,25,22,0.734303295612335
35888,-15.9902000427246,34.3745994567871,2010,,0.284028921449334,29.5,20.7,25.7,753,51,70,25,22,0.734303295612335
35889,-15.9902000427246,34.3745994567871,2010,,1.45698806812736,29.5,20.7,25.7,753,51,70,25,22,0.734303295612335
35890,-15.9902000427246,34.3745994567871,2010,,0.205920960996832,29.5,20.7,25.7,753,51,70,25,22,0.734303295612335
35891,-15.8142995834351,34.3452987670898,2010,,0.222617261108749,28.7,20,24.9,862,50,62,22,21,0.808559834957123
35892,-15.8142995834351,34.3452987670898,2010,,0.406041325861842,28.7,20,24.9,862,50,62,22,21,0.808559834957123
35893,-15.8142995834351,34.3452987670898,2010,,0.128700608613806,28.7,20,24.9,862,50,62,22,21,0.808559834957123
35894,-15.8142995834351,34.3452987670898,2010,,0.541106194500463,28.7,20,24.9,862,50,62,22,21,0.808559834957123
35895,-16.0492992401123,34.5415992736816,2010,,0.461878786732752,29.9,21.3,26.2,768,49,57,27,19,0.343010395765305
35896,-16.0492992401123,34.5415992736816,2010,,0.786243683461777,29.9,21.3,26.2,768,49,57,27,19,0.343010395765305
35897,-16.0492992401123,34.5415992736816,2010,,0.694115637604038,29.9,21.3,26.2,768,49,57,27,19,0.343010395765305
35898,-16.0492992401123,34.5415992736816,2010,,0.123552581507638,29.9,21.3,26.2,768,49,57,27,19,0.343010395765305
35899,-16.0492992401123,34.5415992736816,2010,,0.507750321696364,29.9,21.3,26.2,768,49,57,27,19,0.343010395765305
35900,-16.0492992401123,34.5415992736816,2010,,2.3817365588816,29.9,21.3,26.2,768,49,57,27,19,0.343010395765305
35901,-16.0492992401123,34.5415992736816,2010,,0.487707564702706,29.9,21.3,26.2,768,49,57,27,19,0.343010395765305
35902,-16.1833992004395,34.6083984375,2010,,0.247105163015276,30,21.8,26.4,713,50,66,26,22,0.445203989744186
35903,-16.1833992004395,34.6083984375,2010,,0.185328872261457,30,21.8,26.4,713,50,66,26,22,0.445203989744186
35904,-16.1555995941162,34.905101776123,2010,,0.7442926746505,30.8,21.6,26.8,750,50,72,28,22,
35905,-16.1555995941162,34.905101776123,2010,,0.227746686016064,30.8,21.6,26.8,750,50,72,28,22,
35906,-16.1555995941162,34.905101776123,2010,,0.20941116440621,30.8,21.6,26.8,750,50,72,28,22,
35907,-16.1555995941162,34.905101776123,2010,,0.281868994976609,30.8,21.6,26.8,750,50,72,28,22,
35908,-16.1555995941162,34.905101776123,2010,,0.398556711475499,30.8,21.6,26.8,750,50,72,28,22,
35909,-16.1555995941162,34.905101776123,2010,,0.312791337093041,30.8,21.6,26.8,750,50,72,28,22,
35910,-16.1555995941162,34.905101776123,2010,,0.398556711475499,30.8,21.6,26.8,750,50,72,28,22,
35911,-16.1555995941162,34.905101776123,2010,,0.452021643604908,30.8,21.6,26.8,750,50,72,28,22,
35912,-16.1555995941162,34.905101776123,2010,,0.143665790061026,30.8,21.6,26.8,750,50,72,28,22,
35913,-16.1555995941162,34.905101776123,2010,,4.36067922501463,30.8,21.6,26.8,750,50,72,28,22,
35914,-16.1555995941162,34.905101776123,2010,,1.85328864897149,30.8,21.6,26.8,750,50,72,28,22,
35915,-16.1555995941162,34.905101776123,2010,,0.370657744522914,30.8,21.6,26.8,750,50,72,28,22,
35916,-16.0203990936279,34.9201011657715,2010,,0.205920960996832,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35917,-16.0203990936279,34.9201011657715,2010,,0.181694970894198,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35918,-16.0203990936279,34.9201011657715,2010,,0.200898503401171,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35919,-16.0203990936279,34.9201011657715,2010,,0.176503690873894,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35920,-16.0203990936279,34.9201011657715,2010,,0.150673881201636,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35921,-16.0203990936279,34.9201011657715,2010,,0.181694970894198,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35922,-16.0203990936279,34.9201011657715,2010,,0.200898503401171,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35923,-16.0203990936279,34.9201011657715,2010,,3.24072337338244,29,20.9,25.5,823,50,75,24,24,0.530156910419464
35924,-16.0811996459961,34.8525009155273,2010,,0.401797006802342,30.8,21.9,27,757,49,71,26,22,
35925,-16.0811996459961,34.8525009155273,2010,,0.507750321696364,30.8,21.9,27,757,49,71,26,22,
35926,-16.0811996459961,34.8525009155273,2010,,0.304316707509735,30.8,21.9,27,757,49,71,26,22,
35927,-16.051700592041,34.8112983703613,2010,,0.329473550687035,30.8,22,27,774,51,55,28,19,
35928,-16.051700592041,34.8112983703613,2010,,0.316801502665435,30.8,22,27,774,51,55,28,19,
35929,-16.051700592041,34.8112983703613,2010,,0.433940777860712,30.8,22,27,774,51,55,28,19,
35930,-16.051700592041,34.8112983703613,2010,,0.214874059250672,30.8,22,27,774,51,55,28,19,
35931,-16.051700592041,34.8112983703613,2010,,0.123552581507638,30.8,22,27,774,51,55,28,19,
35932,-15.8247995376587,34.8375015258789,2010,,0.71280338099723,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35933,-15.8247995376587,34.8375015258789,2010,,0.525755667323459,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35934,-15.8247995376587,34.8375015258789,2010,,0.852086793536697,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35935,-15.8247995376587,34.8375015258789,2010,,0.171600800830694,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35936,-15.8247995376587,34.8375015258789,2010,,0.131438916830865,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35937,-15.8247995376587,34.8375015258789,2010,,0.316801502665435,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35938,-15.8247995376587,34.8375015258789,2010,,0.380161803198523,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35939,-15.8247995376587,34.8375015258789,2010,,0.214253029153966,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35940,-15.8247995376587,34.8375015258789,2010,,0.370657738999684,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35941,-15.8247995376587,34.8375015258789,2010,,0.247105163015276,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35942,-15.8247995376587,34.8375015258789,2010,,0.741315489045828,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35943,-15.8247995376587,34.8375015258789,2010,,0.40731619103365,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35944,-15.8247995376587,34.8375015258789,2010,,0.164736775343517,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35945,-15.8247995376587,34.8375015258789,2010,,2.05920973782089,29.2,20.9,25.5,803,50,64,25,22,0.493631541728973
35946,-16.3024005889893,35.0298004150391,2010,,0.287331580122052,30.6,21.8,26.8,794,49,69,25,21,0.961512088775635
35947,-16.2544002532959,35.0261993408203,2010,,0.125,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35948,-16.2544002532959,35.0261993408203,2010,,0.237601126999077,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35949,-16.2544002532959,35.0261993408203,2010,,2.11804429048673,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35950,-16.2544002532959,35.0261993408203,2010,,2.47105163015276,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35951,-16.2544002532959,35.0261993408203,2010,,1.2973021058302,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35952,-16.2544002532959,35.0261993408203,2010,,0.154440724583201,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35953,-16.2544002532959,35.0261993408203,2010,,8.94691133213532,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35954,-16.2544002532959,35.0261993408203,2010,,0.205920960996833,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35955,-16.2544002532959,35.0261993408203,2010,,0.308881453769095,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35956,-16.2544002532959,35.0261993408203,2010,,0.370657744522914,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35957,-16.2544002532959,35.0261993408203,2010,,1.594226845902,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35958,-16.2544002532959,35.0261993408203,2010,,0.432434035276733,30.5,21.7,26.8,801,48,81,25,23,0.961512088775635
35959,-16.1345996856689,34.9357986450195,2010,,0.76740733173822,30.6,21.5,26.7,760,51,71,26,22,0.783275127410889
35960,-16.1345996856689,34.9357986450195,2010,,0.123552581507638,30.6,21.5,26.7,760,51,71,26,22,0.783275127410889
35961,-16.1345996856689,34.9357986450195,2010,,0.852086764348002,30.6,21.5,26.7,760,51,71,26,22,0.783275127410889
35962,-16.1345996856689,34.9357986450195,2010,,1.14932632048821,30.6,21.5,26.7,760,51,71,26,22,0.783275127410889
35963,-16.1345996856689,34.9357986450195,2010,,0.645423917171731,30.6,21.5,26.7,760,51,71,26,22,0.783275127410889
35964,-16.1345996856689,34.9357986450195,2010,,0.461017083694094,30.6,21.5,26.7,760,51,71,26,22,0.783275127410889
35965,-16.1345996856689,34.9357986450195,2010,,0.630370301545746,30.6,21.5,26.7,760,51,71,26,22,0.783275127410889
35966,-16.2082996368408,35.0075988769531,2010,,0.405090421672805,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35967,-16.2082996368408,35.0075988769531,2010,,0.26859256362245,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35968,-16.2082996368408,35.0075988769531,2010,,0.370657744522914,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35969,-16.2082996368408,35.0075988769531,2010,,0.15739181831831,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35970,-16.2082996368408,35.0075988769531,2010,,0.285121352398893,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35971,-16.2082996368408,35.0075988769531,2010,,0.265704474317,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35972,-16.2082996368408,35.0075988769531,2010,,0.204219136549532,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35973,-16.2082996368408,35.0075988769531,2010,,0.720723363488913,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35974,-16.2082996368408,35.0075988769531,2010,,0.123552581507638,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35975,-16.2082996368408,35.0075988769531,2010,,0.174017725692469,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35976,-16.2082996368408,35.0075988769531,2010,,0.363389952405911,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35977,-16.2082996368408,35.0075988769531,2010,,0.303196519924114,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35978,-16.2082996368408,35.0075988769531,2010,,0.289576369381063,30.4,21.7,26.7,804,50,62,28,21,0.707192301750183
35979,-17.0718002319336,35.2271995544434,2010,,0.433517835291293,30.1,22,26.8,755,50,92,28,26,
35980,-17.0718002319336,35.2271995544434,2010,,0.128700608613806,30.1,22,26.8,755,50,92,28,26,
35981,-17.0718002319336,35.2271995544434,2010,,0.3985567114755,30.1,22,26.8,755,50,92,28,26,
35982,-17.0718002319336,35.2271995544434,2010,,1.72398948073231,30.1,22,26.8,755,50,92,28,26,
35983,-17.0718002319336,35.2271995544434,2010,,0.58834564459587,30.1,22,26.8,755,50,92,28,26,
35984,-17.0718002319336,35.2271995544434,2010,,0.26859256362245,30.1,22,26.8,755,50,92,28,26,
35985,-17.0718002319336,35.2271995544434,2010,,0.449282104835301,30.1,22,26.8,755,50,92,28,26,
35986,-17.0133991241455,35.1801986694336,2010,,0.336961578626476,29.5,21.6,26.2,820,49,83,24,25,
35987,-17.0133991241455,35.1801986694336,2010,,0.484519936541214,29.5,21.6,26.2,820,49,83,24,25,
35988,-17.0133991241455,35.1801986694336,2010,,1.05902214524337,29.5,21.6,26.2,820,49,83,24,25,
35989,-17.0133991241455,35.1801986694336,2010,,0.19927835573775,29.5,21.6,26.2,820,49,83,24,25,
35990,-17.0133991241455,35.1801986694336,2010,,0.49896236669806,29.5,21.6,26.2,820,49,83,24,25,
35991,-17.0133991241455,35.1801986694336,2010,,0.123552581507638,29.5,21.6,26.2,820,49,83,24,25,
35992,-17.0133991241455,35.1801986694336,2010,,0.287331580122052,29.5,21.6,26.2,820,49,83,24,25,
35993,-17.0499992370605,35.1542015075684,2010,,0.308881441495248,29.2,21.3,25.8,852,50,81,26,24,0.226763710379601
35994,-17.0499992370605,35.1542015075684,2010,,0.432434035276733,29.2,21.3,25.8,852,50,81,26,24,0.226763710379601
35995,-16.5088005065918,35.1817016601563,2010,,0.484519936541214,30.6,21.9,26.8,743,50,69,28,22,0.884926199913025
35996,-16.5088005065918,35.1817016601563,2010,,0.411841938358793,30.6,21.9,26.8,743,50,69,28,22,0.884926199913025
35997,-16.5088005065918,35.1817016601563,2010,,0.721474926000617,30.6,21.9,26.8,743,50,69,28,22,0.884926199913025
35998,-16.5088005065918,35.1817016601563,2010,,0.714766977923365,30.6,21.9,26.8,743,50,69,28,22,0.884926199913025
35999,-16.5088005065918,35.1817016601563,2010,,2.80801315522063,30.6,21.9,26.8,743,50,69,28,22,0.884926199913025
36000,-16.432300567627,35.2436981201172,2010,,0.202545210836402,30.3,21.8,26.6,801,48,68,25,23,0.785810768604279
36001,-16.4312992095947,35.1841011047363,2010,,0.490937413064749,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36002,-16.4312992095947,35.1841011047363,2010,,0.268592574063341,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36003,-16.4312992095947,35.1841011047363,2010,,1.14400538096267,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36004,-16.4312992095947,35.1841011047363,2010,,0.393121841730888,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36005,-16.4312992095947,35.1841011047363,2010,,1.04410635415481,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36006,-16.4312992095947,35.1841011047363,2010,,1.03825693753516,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36007,-16.4312992095947,35.1841011047363,2010,,0.264755536310842,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36008,-16.4312992095947,35.1841011047363,2010,,0.159766273788131,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36009,-16.4312992095947,35.1841011047363,2010,,0.185328872261457,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36010,-16.4312992095947,35.1841011047363,2010,,0.71280338099723,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36011,-16.4312992095947,35.1841011047363,2010,,0.604802868724924,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36012,-16.4312992095947,35.1841011047363,2010,,1.01272605418201,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36013,-16.4312992095947,35.1841011047363,2010,,0.185328872261457,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36014,-16.4312992095947,35.1841011047363,2010,,0.65027675293694,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36015,-16.4312992095947,35.1841011047363,2010,,0.366081716520358,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36016,-16.4312992095947,35.1841011047363,2010,,0.268592569422944,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36017,-16.4312992095947,35.1841011047363,2010,,0.90404326530527,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36018,-16.4312992095947,35.1841011047363,2010,,0.268592574063341,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36019,-16.4312992095947,35.1841011047363,2010,,0.47067652235634,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36020,-16.4312992095947,35.1841011047363,2010,,1.17669128919174,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36021,-16.4312992095947,35.1841011047363,2010,,0.123552581507638,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36022,-16.4312992095947,35.1841011047363,2010,,0.472175454954929,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36023,-16.4312992095947,35.1841011047363,2010,,5.72560748566218,30.3,21.7,26.6,763,48,59,24,20,0.785810768604279
36024,-16.3514003753662,35.1094017028809,2010,,0.551574022239358,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36025,-16.3514003753662,35.1094017028809,2010,,0.607635632509207,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36026,-16.3514003753662,35.1094017028809,2010,,0.617762882990496,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36027,-16.3514003753662,35.1094017028809,2010,,0.581423896668619,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36028,-16.3514003753662,35.1094017028809,2010,,0.904043287209816,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36029,-16.3514003753662,35.1094017028809,2010,,2.15498685091539,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36030,-16.3514003753662,35.1094017028809,2010,,0.494210326030552,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36031,-16.3514003753662,35.1094017028809,2010,,0.277646255041615,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36032,-16.3514003753662,35.1094017028809,2010,,0.5954341397204,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36033,-16.3514003753662,35.1094017028809,2010,,0.32513837646847,30,21.5,26.3,853,47,73,24,23,0.916955232620239
36034,-16.3514003753662,35.1094017028809,2010,,0.650276752936941,30,21.5,26.3,853,47,73,24,23,0.916955232620239
